name,operation,key,value
sublimetext.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
adblockplus.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
mediabistro.ic,InsertOrIgnore,account_id.icp,cd92047671ff776aa0ba7d0507ce83d2ae1f14fb956af30ebe01c25b474f708c
blackplanet.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
marketwired.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
koreaherald.ic,InsertOrIgnore,account_id.icp,d4a6a65272cf00a572c17dca5b30c111299a169bae4a355e1881dfe80f544d1d
acpjournals.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
radissonblu.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
muffingroup.ic,InsertOrIgnore,account_id.icp,0f38a940c5354b2020211b39de5ed0be732a1846d53447e0ac2f0ea6836e3089
copyblogger.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
elperiodico.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
picturepush.ic,InsertOrIgnore,account_id.icp,6e2d32b1a50961b68544e4af7b34272c8cb9a68fa7166027459e2711ec2fba0d
creditchina.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
pocket-lint.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
uni-leipzig.ic,InsertOrIgnore,account_id.icp,094e71aff712db3a9b55ea98b9f108157df9f95476b4cdc770e9e4dac66c904a
eluniversal.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
southampton.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
mcclatchydc.ic,InsertOrIgnore,account_id.icp,74bcc5dcde288da680b33b0b6a456558ba0aff51176ea554b177aaa2f125dba0
rubyonrails.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
wanfangdata.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
square-enix.ic,InsertOrIgnore,account_id.icp,880b91e301f18a8e875f100f5b92dae6d3b39a8c83045c5d13d94ed1f06c013e
squareblogs.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
iucnredlist.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
thisismoney.ic,InsertOrIgnore,account_id.icp,ea93f35847ff2d5ee0c9394ebc32ae591580be4c043ac6fb331901183af3e647
sandiegozoo.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
wildapricot.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
instructure.ic,InsertOrIgnore,account_id.icp,63daaaab97f18d5bc29daf711dc771cd744e0f06e4e18e2b60b9e27730e726f6
theadvocate.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
activestate.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
ballotpedia.ic,InsertOrIgnore,account_id.icp,336b9f33534682402cb56288c289f7d13a627a00bad5e770776e7d652c3da704
officedepot.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
qingdaonews.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
futurelearn.ic,InsertOrIgnore,account_id.icp,41a2188b2e291de7450e7594e54f8b19a5aad6ebcb1534732282b368dc3861de
chinasafety.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
quicksprout.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
barackobama.ic,InsertOrIgnore,account_id.icp,e4ccf0dce03278a0fea6ceef0f87b69e775b0e514396ddd7f316004de6d4c3b3
spreadshirt.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
abc7chicago.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
tasteofhome.ic,InsertOrIgnore,account_id.icp,8c1273f30133bd61b93edb612604cab7a11eb3591dc44bc9c4f6b2e6312350a7
retailmenot.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
fastcoexist.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
taipeitimes.ic,InsertOrIgnore,account_id.icp,56740f0a13ba780014da2850bc1c9a96526ecb31ed8722733567f8e5581e18d5
filedropper.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
continental.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
darkreading.ic,InsertOrIgnore,account_id.icp,5fb321bd131cbb654b19b56417dbfc66d63cd9150dcceea6a6958f2c60fc0fea
radaronline.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
environment.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
tradingview.ic,InsertOrIgnore,account_id.icp,c2ba3504e5f7cc6dbeeb761b8fb4526fb635e6cc89005b865981e39f1980d4f7
verywellfit.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
validcbdoil.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
regjeringen.ic,InsertOrIgnore,account_id.icp,2f7299aaa0524d064401fc9ac5f768d72e179ff2a6d2bef78dce815ad7e0e844
mythemeshop.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
rijksmuseum.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
ralphlauren.ic,InsertOrIgnore,account_id.icp,2bf615f050474c766c6cf5bf4cb8c98abb9a3f6720a8a1ec97ef23289a77804f
wnycstudios.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
perezhilton.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
thestranger.ic,InsertOrIgnore,account_id.icp,8b9f249f30fb1408d162a0146f742f20b94edb04f294f968e44580e1f1f9ea49
grooveshark.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
aftenposten.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
ninjaessays.ic,InsertOrIgnore,account_id.icp,c655e66f13518a42c15239c2dd763d234883945247e0f692415db204a032907c
fcbarcelona.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
gq-magazine.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
invisionapp.ic,InsertOrIgnore,account_id.icp,b57ceaa2f310416669c6047ecef14c54519a21dca3c829ab0d5ded3414c7fc43
defensenews.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
nbcsandiego.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
destructoid.ic,InsertOrIgnore,account_id.icp,af380ca1a2874603ebc5c7d47296dfdc8feed97954e31555a49c4cce40bbbd3d
vaticannews.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
visitlondon.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
primabrides.ic,InsertOrIgnore,account_id.icp,7dbd545edeecd604c7baf73ffab2a9a02d9ef896ab050fcc5e760d28d971b49e
wickedlocal.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
pilotonline.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
yogajournal.ic,InsertOrIgnore,account_id.icp,d11ac7e8001fcb43bfb80bfb2fbeb026a3b11bf491cd21265aec84a4afe94ed1
toledoblade.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
yankodesign.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
couriermail.ic,InsertOrIgnore,account_id.icp,98053eeee3b2f29a006bf497219dcc10df052056032b95c5563b9eff28ce1d8a
techadvisor.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
cbdoilworld.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
dailysignal.ic,InsertOrIgnore,account_id.icp,366cb8775f7318d87fdd403a1bcc763c7ab67f16c9c8b857862572ff919cd5e9
questionpro.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
createsend1.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
shareholder.ic,InsertOrIgnore,account_id.icp,7732334efc5754f64febac962e0e83818742fbf3f80a6a1d3b18ee40e27228cc
flightaware.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
thebodyshop.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
allbusiness.ic,InsertOrIgnore,account_id.icp,13811911e0e70d05402b9cf56eb3fd6ca4a2c5ab4a5983b389473a0be0b19d71
adelaidenow.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
aboutamazon.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
japan-guide.ic,InsertOrIgnore,account_id.icp,3fcd4f8c83dbe66b7169760f8d715cfe6a7531222f7eb2cb9e29dbaa2fa09b7a
fashionista.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
techpowerup.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
wondershare.ic,InsertOrIgnore,account_id.icp,4b2be0ef25463db1272b8be987b7f941f7e89489e5f3a3bbd1851d967cf7235b
custom-roms.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
premiumjane.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
mindmeister.ic,InsertOrIgnore,account_id.icp,9a2a55f5c421f73b2fb858fdf763fb0a6484486b9bd314e5c3f76deab7381a2d
chinalawedu.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
trendhunter.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
franceinter.ic,InsertOrIgnore,account_id.icp,b41b5901f3a84f32736aa9b66646b9df19ed669be0fac4e0804a5da164ecb2e9
underarmour.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
linternaute.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
openclipart.ic,InsertOrIgnore,account_id.icp,4369a5bb3d0a2d774a47f5003a05a5fe9fb484a48d559de08458bad780bfab0d
rockettheme.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
webpagetest.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
viamichelin.ic,InsertOrIgnore,account_id.icp,9c10c09e94864f3f83d49d5fd0a1d8dd3e4867a92f6512aa53cc27ac76065270
filefactory.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
itproportal.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
therealdeal.ic,InsertOrIgnore,account_id.icp,f8db1eaf0e4418e47cbb0da5227225f003cd80be2e165b57dcae5c99bd876e54
omicsonline.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
massgeneral.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
travelocity.ic,InsertOrIgnore,account_id.icp,39ba37321afb7d50c7ea1b7e853d699ec2ab065b8dbc4985541bc1db3aa7ed9b
mobypicture.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
full-design.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
liverpoolfc.ic,InsertOrIgnore,account_id.icp,8e5e7990117dc621178b86885eef7ef92c08ac42cdda2093da9ad570a22b2714
creditcards.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
serverfault.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
intellicast.ic,InsertOrIgnore,account_id.icp,7bd6a8271036d437349f4ff243e2abf122ff85016b571fc1fa20ba16d646de00
websitehome.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
brothersoft.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
centurylink.ic,InsertOrIgnore,account_id.icp,acd250140c11326e95509a761791ba12f0d86ea5df07edf0d5e18a848e3794d5
metrolyrics.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
bookofra777.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
chinamobile.ic,InsertOrIgnore,account_id.icp,771b4557627c4c920eda710b45a353ce4f17daa5fb7f728b367fe14827f5c480
groupspaces.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
williamhill.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
inaturalist.ic,InsertOrIgnore,account_id.icp,967382dfa90d7f890cb92a510fbbdcc0688959b1ed6086c5dbded8e7d012e97a
shoppingcbd.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
browsehappy.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
healthfully.ic,InsertOrIgnore,account_id.icp,941f1f265d30fbcd2289bc3e12522fb1ac92962e1f060af47bcc0249e98193b8
asianbrides.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
findmybride.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
theplatform.ic,InsertOrIgnore,account_id.icp,4c72605e2e8f9bf3ee54e132bff59027179b64de72bfed494e1bab9019526db3
mediatemple.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
tu-chemnitz.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
hatenadiary.ic,InsertOrIgnore,account_id.icp,d5db04e6e0c692f718b054f740df0972b8e5d4d96f6d6cb780e921203920b9d0
waterstones.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
autoexpress.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
distrowatch.ic,InsertOrIgnore,account_id.icp,4d46cf93a931cd8757cd379622ab455ed5b5a2c6d74f154256dc715869d73078
sweetbrides.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
journalstar.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
musee-orsay.ic,InsertOrIgnore,account_id.icp,aff1b17f2a5aca1bd89aa495fb553137c614dd9d9bbc8b1a8bad44bb5ce63d82
vanguardngr.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
schreibburo.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
lamborghini.ic,InsertOrIgnore,account_id.icp,cb0b3ca78d2e3bac56eed73b7498f2ff299f9235bc4bc7110db62941fb953cbc
theprovince.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
php-editors.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
nbcolympics.ic,InsertOrIgnore,account_id.icp,59fc1e96143f0464899f5689dd0fb03d205c3de949ef6e42f614d6213f2b22b4
papascoffee.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
ukrainakomi.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
dealextreme.ic,InsertOrIgnore,account_id.icp,c63c4b3bbdcf9300ce4e3d106a2f29302a456af593e3ff22efe8f43d37799c42
potterybarn.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
firebaseapp.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
fueleconomy.ic,InsertOrIgnore,account_id.icp,657f3c6853e6e94aec24b9f902d8447a5e6c5849798cf98a7c271bfd1a406919
unionleader.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
diva-portal.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
lewrockwell.ic,InsertOrIgnore,account_id.icp,8c6cbd2a214bb921141a811096ff9f9977a1733f2402922dc5a8f6a629ccbb88
justgetflux.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
uptimerobot.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
joomlashine.ic,InsertOrIgnore,account_id.icp,b9d19ad9719de00d134baaf7af4a54634f0520d6717abffcc671935efe297f82
comparitech.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
musicbrainz.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
dailycamera.ic,InsertOrIgnore,account_id.icp,fbe15547a1435164db8ef1899ab1fca5504dfa8f69664c788b7fad49410f4744
stylecaster.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
audiojungle.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
thebulletin.ic,InsertOrIgnore,account_id.icp,b134d5ccdf5cbcbf7bbe79dfafd28eaaf9bb20198159bb442ec0973b59f9404c
firstthings.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
amctheatres.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
hostingpics.ic,InsertOrIgnore,account_id.icp,2f551b00eceded476bad0624f39a892af4dbcd0af662fdd730118eaf34f942b5
incompetech.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
infodeposit.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
chick-fil-a.ic,InsertOrIgnore,account_id.icp,fb5cba1a923ce7d2ec913bb59642932b25a4ea3259b9e1328b00f05f72f395ea
yourwebsite.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
php-myadmin.ic,Upsert,principal.icp,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
datinglodge.ic,InsertOrIgnore,account_id.icp,e2e2f912d31ff2d9c02f76db6e4129641cf905e002f42c78384df57e0f2ca7e9
newsbusters.ic,Remove,settings.reverse_resolution.principal,bygyz-vtdaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaaaa-aaa
